Title,Budget,Domestic_Gross,Year,Crit_Rating,Aud_Rating,Runtime_Min,Genre,MPAA_Rating
MIDDLE SCHOOL: THE WORST YEARS OF MY LIFE,8500000,20007149,2016,63,58.0,92.0,Comedy,PG
THE BIRTH OF A NATION,10000000,15861566,2016,98,56.0,192.0,"Classics, Drama",G
THE BIRTH OF A NATION,10000000,15861566,2016,72,71.0,119.0,Drama,R
THE ACCOUNTANT,40000000,86260045,2016,51,76.0,128.0,Drama,R
TROLLS,125000000,153707064,2016,76,67.0,100.0,"Animation, Kids & Family",PG
KEVIN HART: WHAT NOW?,10000000,23591043,2016,75,58.0,96.0,Comedy,R
JACK REACHER: NEVER GO BACK,60000000,58697076,2016,37,42.0,118.0,"Action & Adventure, Drama",PG-13
OUIJA: ORIGIN OF EVIL,9000000,35144505,2016,82,57.0,99.0,"Horror, Mystery & Suspense",PG-13
TYLER PERRYS BOO! A MADEA HALLOWEEN,20000000,73206343,2016,19,52.0,103.0,"Comedy, Drama, Horror",PG-13
DOCTOR STRANGE,165000000,232641920,2016,89,86.0,130.0,"Action & Adventure, Science Fiction & Fantasy",PG-13
HACKSAW RIDGE,40000000,67209615,2016,85,91.0,139.0,"Action & Adventure, Drama",R
NOCTURNAL ANIMALS,22500000,10663357,2016,74,73.0,115.0,"Drama, Mystery & Suspense",R
ARRIVAL,47000000,100546139,2016,94,82.0,116.0,"Drama, Mystery & Suspense, Science Fiction & Fantasy",PG-13
ALMOST CHRISTMAS,17000000,42065185,2016,50,64.0,120.0,Comedy,PG-13
FANTASTIC BEASTS AND WHERE TO FIND THEM,180000000,234037575,2016,75,79.0,132.0,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",PG-13
MANCHESTER BY THE SEA,8500000,47695371,2016,96,77.0,135.0,Drama,R
THE EDGE OF SEVENTEEN,9000000,14431633,2016,94,83.0,98.0,"Comedy, Drama",R
ALLIED,105000000,40098064,2016,60,63.0,124.0,"Action & Adventure, Drama, Romance",R
SING,75000000,270329045,2016,72,72.0,108.0,"Animation, Comedy, Musical & Performing Arts",PG
LION,12000000,51739495,2016,85,91.0,120.0,Drama,PG-13
UNDERWORLD: BLOOD WARS,35000000,30353973,2016,19,49.0,91.0,"Action & Adventure, Drama, Horror, Science Fiction & Fantasy",R
THE FOUNDER,15000000,12786053,2016,81,82.0,115.0,Drama,PG-13
LA LA LAND,20000000,151101803,2016,91,81.0,128.0,"Comedy, Drama, Musical & Performing Arts",PG-13
JACKIE,9000000,13960394,2016,87,60.0,95.0,Drama,R
OFFICE CHRISTMAS PARTY,45000000,54767494,2016,40,40.0,,Comedy,R
ROGUE ONE: A STAR WARS STORY,200000000,532177324,2016,84,86.0,133.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
THE GREAT WALL,150000000,45157105,2016,36,42.0,104.0,"Action & Adventure, Drama, Mystery & Suspense",PG-13
FENCES,24000000,57682904,2016,92,75.0,133.0,Drama,PG-13
COLLATERAL BEAUTY,36000000,31016021,2016,14,64.0,94.0,Drama,PG-13
PASSENGERS,110000000,100014699,2016,19,35.0,93.0,"Drama, Mystery & Suspense",PG-13
PASSENGERS,110000000,100014699,2016,30,63.0,116.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
WHY HIM?,38000000,60323786,2016,39,51.0,111.0,Comedy,R
ASSASSINS CREED,125000000,54647948,2016,18,43.0,116.0,"Action & Adventure, Drama",PG-13
PATRIOTS DAY,40000000,31886361,2016,80,86.0,130.0,Drama,R
RESIDENT EVIL: THE FINAL CHAPTER,40000000,26844692,2016,37,48.0,106.0,"Action & Adventure, Horror, Science Fiction & Fantasy",R
HIDDEN FIGURES,25000000,169607287,2016,93,93.0,127.0,Drama,PG
LIVE BY NIGHT,65000000,10378555,2016,35,42.0,128.0,Drama,R
MONSTER TRUCKS,125000000,33370166,2016,32,51.0,122.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
THE BYE BYE MAN,7400000,22395806,2017,19,22.0,96.0,Horror,PG-13
SPLIT,5000000,138141585,2017,77,79.0,116.0,"Drama, Horror, Mystery & Suspense",PG-13
XXX: RETURN OF XANDER CAGE,85000000,44898413,2017,45,37.0,110.0,"Action & Adventure, Drama",PG-13
A DOGS PURPOSE,25000000,64321890,2017,35,73.0,120.0,"Comedy, Drama",PG
THE LEGO BATMAN MOVIE,80000000,175750384,2017,89,80.0,90.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
RINGS,25000000,27793018,2017,8,24.0,117.0,"Drama, Horror",PG-13
FIFTY SHADES DARKER,55000000,114434010,2017,11,48.0,115.0,"Drama, Romance",R
JOHN WICK: CHAPTER TWO,40000000,92029184,2017,89,85.0,122.0,"Action & Adventure, Drama",R
FIST FIGHT,25000000,32187017,2017,24,40.0,91.0,Comedy,R
LOGAN,127000000,226277068,2017,93,90.0,135.0,"Action & Adventure, Drama, Science Fiction & Fantasy",R
KONG: SKULL ISLAND,185000000,168052812,2017,75,69.0,118.0,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",PG-13
GET OUT,5000000,176040665,2017,98,86.0,104.0,"Horror, Mystery & Suspense",R
BEFORE I FALL,5000000,12241072,2017,64,57.0,99.0,Drama,PG-13
BEAUTY AND THE BEAST,160000000,504014165,2017,94,92.0,85.0,"Animation, Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",G
BEAUTY AND THE BEAST,160000000,504014165,2017,71,80.0,129.0,"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",PG
THE BOSS BABY,125000000,175003033,2017,52,51.0,97.0,"Animation, Comedy, Kids & Family",PG
THE BELKO EXPERIMENT,5000000,10166820,2017,52,40.0,82.0,"Action & Adventure, Horror, Mystery & Suspense",R
GHOST IN THE SHELL,110000000,40563557,2017,96,89.0,82.0,"Animation, Anime & Manga, Art House & International, Science Fiction & Fantasy",R
GHOST IN THE SHELL,110000000,40563557,2017,43,51.0,106.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
CHIPS,25000000,18600152,2017,18,45.0,101.0,"Action & Adventure, Comedy, Drama",R
POWER RANGERS,120000000,85364450,2017,51,65.0,124.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
SMURFS: THE LOST VILLAGE,60000000,45020282,2017,40,54.0,,"Animation, Comedy, Kids & Family",PG
THE ZOOKEEPERS WIFE,20000000,17445186,2017,63,76.0,126.0,Drama,PG-13
GOING IN STYLE,24000000,45018541,2017,82,73.0,90.0,"Comedy, Drama",PG
GOING IN STYLE,24000000,45018541,2017,48,57.0,97.0,Comedy,PG-13
THE FATE OF THE FURIOUS,237000000,225764765,2017,67,72.0,136.0,"Action & Adventure, Drama",PG-13
GIFTED,7000000,24801212,2017,73,85.0,101.0,Drama,PG-13
GUARDIANS OF THE GALAXY VOL 2,200000000,389813101,2017,84,87.0,137.0,"Action & Adventure, Comedy, Science Fiction & Fantasy",PG-13
HOW TO BE A LATIN LOVER,10000000,32149404,2017,40,61.0,115.0,Comedy,PG-13
THE CIRCLE,18000000,20497844,2017,100,77.0,102.0,Drama,NR
THE CIRCLE,18000000,20497844,2017,15,21.0,,"Drama, Mystery & Suspense",PG-13
ALIEN: COVENANT,95000000,74262031,2017,66,55.0,120.0,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",R
KING ARTHUR: LEGEND OF THE SWORD,175000000,39175066,2017,30,69.0,,"Action & Adventure, Drama",PG-13
SNATCHED,42000000,45852178,2017,36,30.0,91.0,"Action & Adventure, Comedy",R
"EVERYTHING, EVERYTHING",10000000,34121140,2017,45,62.0,,"Drama, Romance",PG-13
DIARY OF A WIMPY KID: THE LONG HAUL,22000000,20738724,2017,18,33.0,,"Comedy, Kids & Family",PG
PIRATES OF THE CARIBBEAN: DEAD MEN TELL NO TALES,230000000,172558876,2017,30,61.0,135.0,"Action & Adventure, Drama",PG-13
BAYWATCH,60000000,58060186,2017,18,55.0,116.0,"Action & Adventure, Comedy",R
WONDER WOMAN,150000000,412563408,2017,82,78.0,93.0,"Action & Adventure, Animation, Drama, Kids & Family",PG-13
WONDER WOMAN,150000000,412563408,2017,93,88.0,141.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
CAPTAIN UNDERPANTS: THE FIRST EPIC MOVIE,38000000,73921000,2017,88,61.0,84.0,"Animation, Comedy",PG
IT COMES AT NIGHT,5000000,13985117,2017,87,44.0,91.0,"Drama, Horror",R
DESPICABLE ME 3,75000000,264624300,2017,58,54.0,90.0,"Animation, Comedy, Kids & Family",PG
ROUGH NIGHT,20000000,22105643,2017,44,29.0,101.0,Comedy,R
CARS 3,175000000,152901115,2017,69,69.0,109.0,"Animation, Comedy, Kids & Family",G
TRANSFORMERS: THE LAST KNIGHT,215000000,130168683,2017,15,44.0,148.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
THE BIG SICK,5000000,42872467,2017,98,88.0,119.0,"Comedy, Romance",R
BABY DRIVER,34000000,107825862,2017,93,86.0,113.0,"Action & Adventure, Drama",R
THE HOUSE,40000000,25584504,2017,20,35.0,,Comedy,R
SPIDER-MAN: HOMECOMING,175000000,334201140,2017,92,87.0,133.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
WAR FOR THE PLANET OF THE APES,151500000,146880162,2017,94,84.0,140.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
WISH UPON,12000000,14301505,2017,20,30.0,89.0,Horror,PG-13
DUNKIRK,150000000,190068280,2017,92,81.0,107.0,"Action & Adventure, Drama",PG-13
GIRLS TRIP,28000000,115108515,2017,91,78.0,122.0,"Comedy, Drama",R
VALERIAN AND THE CITY OF A THOUSAND PLANETS,179000000,40479370,2017,47,53.0,137.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
THE EMOJI MOVIE,50000000,86089513,2017,7,38.0,86.0,"Animation, Comedy, Kids & Family",PG
ATOMIC BLONDE,30000000,51573925,2017,78,64.0,115.0,"Action & Adventure, Drama, Mystery & Suspense",R
DETROIT,40000000,16790139,2017,84,79.0,142.0,"Drama, Mystery & Suspense",R
ANNABELLE: CREATION,15000000,102092201,2017,70,67.0,109.0,"Drama, Horror",R
THE DARK TOWER,60000000,50701325,2017,16,45.0,,"Horror, Science Fiction & Fantasy, Western",PG-13
KIDNAP,21000000,30718107,2017,38,50.0,82.0,"Action & Adventure, Drama, Mystery & Suspense",R
THE NUT JOB 2: NUTTY BY NATURE,40000000,28370522,2017,15,44.0,86.0,"Animation, Comedy, Kids & Family",PG
THE HITMANS BODYGUARD,30000000,75468583,2017,43,67.0,111.0,"Action & Adventure, Comedy",R
LOGAN LUCKY,29000000,27778642,2017,92,75.0,119.0,Comedy,PG-13
AMERICAN MADE,50000000,51342000,2017,86,78.0,115.0,"Action & Adventure, Drama, Mystery & Suspense",R
IT,35000000,327481748,2017,100,82.0,72.0,"Classics, Comedy, Drama, Romance",NR
IT,35000000,327481748,2017,86,84.0,135.0,"Drama, Horror, Mystery & Suspense",R
HOME AGAIN,15000000,27020284,2017,33,45.0,,Comedy,PG-13
VICTORIA AND ABDUL,21000000,22245070,2017,66,67.0,,Drama,PG-13
AMERICAN ASSASSIN,63000000,36249674,2017,34,61.0,,"Action & Adventure, Drama, Mystery & Suspense",R
THE LEGO NINJAGO MOVIE,70000000,59281555,2017,55,46.0,90.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
MOTHER!,30000000,17800004,2017,69,50.0,115.0,"Drama, Horror, Mystery & Suspense",R
KINGSMAN: THE GOLDEN CIRCLE,103300000,100234838,2017,52,65.0,,"Action & Adventure, Comedy",R
BATTLE OF THE SEXES,25000000,12638526,2017,85,72.0,121.0,"Comedy, Drama, Sports & Fitness",PG-13
FLATLINERS,20000000,16883115,2017,48,59.0,114.0,"Horror, Mystery & Suspense, Science Fiction & Fantasy",R
FLATLINERS,20000000,16883115,2017,4,33.0,108.0,"Drama, Horror, Science Fiction & Fantasy",PG-13
BLADE RUNNER 2049,185000000,92054159,2017,87,81.0,164.0,"Action & Adventure, Drama, Science Fiction & Fantasy",R
THE FOREIGNER,35000000,34393507,2017,65,72.0,,"Action & Adventure, Drama, Mystery & Suspense",R
HAPPY DEATH DAY,5000000,55683845,2017,71,66.0,,Horror,PG-13
GEOSTORM,100000000,33700160,2017,16,36.0,,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",PG-13
MARSHALL,12000000,10051659,2017,80,84.0,118.0,Drama,PG-13
WONDER,20000000,132422809,2017,85,88.0,113.0,Drama,PG
TYLER PERRYS BOO 2! A MADEA HALLOWEEN,20000000,47319572,2017,5,40.0,,Comedy,PG-13
ONLY THE BRAVE,38000000,18340051,2017,87,91.0,,"Action & Adventure, Drama",PG-13
THOR: RAGNAROK,180000000,315058289,2017,93,87.0,130.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
COCO,175000000,209726015,2017,97,94.0,109.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
JIGSAW,10000000,38052832,2017,33,90.0,91.0,"Drama, Horror",R
A BAD MOMS CHRISTMAS,28000000,72110659,2017,31,44.0,,Comedy,R
MURDER ON THE ORIENT EXPRESS,55000000,102826543,2017,91,79.0,128.0,Mystery & Suspense,PG
MURDER ON THE ORIENT EXPRESS,55000000,102826543,2017,60,54.0,114.0,"Drama, Mystery & Suspense",PG-13
LADY BIRD,10000000,48958273,2017,99,79.0,93.0,"Comedy, Drama",R
DADDYS HOME 2,70000000,104029443,2017,21,50.0,98.0,Comedy,PG-13
"THREE BILLBOARDS OUTSIDE EBBING, MISSOURI",12000000,54513740,2017,90,87.0,115.0,"Comedy, Drama",R
JUSTICE LEAGUE,300000000,229024295,2017,40,72.0,110.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
THE STAR,20000000,40847995,2017,17,60.0,91.0,"Classics, Drama",NR
THE STAR,20000000,40847995,2017,42,71.0,86.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
"ROMAN J. ISRAEL, ESQ.",22000000,11962712,2017,53,53.0,117.0,Drama,PG-13
DARKEST HOUR,30000000,56443120,2017,85,82.0,125.0,Drama,PG-13
THE SHAPE OF WATER,19500000,63859435,2017,92,72.0,119.0,"Drama, Science Fiction & Fantasy, Romance",R
THE DISASTER ARTIST,10000000,21120616,2017,91,86.0,104.0,Comedy,R
FERDINAND,110000000,84410380,2017,71,50.0,106.0,"Animation, Comedy, Drama",PG
"I, TONYA",11000000,30014534,2017,89,88.0,119.0,Drama,R
THE GREATEST SHOWMAN,84000000,174340174,2017,56,86.0,105.0,"Drama, Musical & Performing Arts",PG
STAR WARS EP. VIII: THE LAST JEDI,306000000,620181382,2017,91,44.0,152.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
JUMANJI: WELCOME TO THE JUNGLE,90000000,404508916,2017,76,87.0,112.0,"Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy",PG-13
PITCH PERFECT 3,45000000,104897530,2017,30,44.0,,Comedy,PG-13
THE POST,50000000,81903458,2017,88,73.0,115.0,"Drama, Mystery & Suspense",PG-13
MOLLYS GAME,30000000,28780744,2017,82,84.0,140.0,Drama,R
DOWNSIZING,67500000,24449754,2017,48,22.0,,"Comedy, Drama",R
FATHER FIGURES,25000000,17501244,2017,17,26.0,113.0,Comedy,R
PHANTOM THREAD,35000000,21198205,2017,91,70.0,130.0,Drama,R
INSIDIOUS: THE LAST KEY,10000000,67745330,2018,33,52.0,103.0,Horror,PG-13
PROUD MARY,30000000,20868638,2018,28,47.0,,"Action & Adventure, Drama, Mystery & Suspense",R
THE COMMUTER,40000000,36343858,2018,56,39.0,105.0,"Drama, Mystery & Suspense",PG-13
12 STRONG,35000000,45819713,2018,51,62.0,,"Action & Adventure, Drama",R
MAZE RUNNER: THE DEATH CURE,61000000,58032443,2018,43,59.0,114.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
DEN OF THIEVES,30000000,44947622,2018,41,62.0,140.0,"Action & Adventure, Drama",R
FOREVER MY GIRL,3500000,16376066,2018,24,80.0,104.0,"Drama, Musical & Performing Arts, Romance",PG
WINCHESTER,3500000,25091816,2018,14,32.0,,"Drama, Mystery & Suspense, Science Fiction & Fantasy",PG-13
FIFTY SHADES FREED,55000000,100407760,2018,12,37.0,101.0,Drama,R
PETER RABBIT,50000000,115234093,2018,64,57.0,,"Action & Adventure, Animation, Comedy, Kids & Family",PG
THE 15:17 TO PARIS,30000000,36276286,2018,23,38.0,120.0,Drama,PG-13
BLACK PANTHER,200000000,700059566,2018,97,79.0,135.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
GAME NIGHT,37000000,69179066,2018,85,77.0,119.0,"Comedy, Mystery & Suspense",R
ANNIHILATION,55000000,32732301,2018,88,66.0,,"Action & Adventure, Drama, Science Fiction & Fantasy",R
RED SPARROW,68000000,46874505,2018,45,49.0,,"Action & Adventure, Drama, Mystery & Suspense",R
DEATH WISH,30000000,34017028,2018,65,69.0,93.0,"Action & Adventure, Classics, Drama",R
DEATH WISH,30000000,34017028,2018,18,73.0,,"Action & Adventure, Drama, Mystery & Suspense",R
TOMB RAIDER,90000000,58250803,2018,52,55.0,118.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
A WRINKLE IN TIME,102500000,100478608,2018,42,27.0,109.0,"Action & Adventure, Drama, Kids & Family, Science Fiction & Fantasy",NR
THE STRANGERS: PREY AT NIGHT,5000000,24431472,2018,39,35.0,,Horror,R
SHERLOCK GNOMES,59000000,43242871,2018,27,35.0,86.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
I CAN ONLY IMAGINE,7000000,83482352,2018,61,91.0,110.0,"Drama, Kids & Family",PG
PACIFIC RIM: UPRISING,155000000,59874525,2018,44,39.0,111.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
"LOVE, SIMON",10000000,40826341,2018,92,88.0,109.0,Drama,PG-13
READY PLAYER ONE,150000000,137690172,2018,72,77.0,140.0,"Action & Adventure, Science Fiction & Fantasy",PG-13
"PAUL, APOSTLE OF CHRIST",5000000,17547999,2018,46,81.0,108.0,Drama,PG-13
BLOCKERS,21000000,60311495,2018,83,50.0,102.0,Comedy,R
ACRIMONY,20000000,43549096,2018,18,51.0,120.0,Mystery & Suspense,R
A QUIET PLACE,17000000,188024361,2018,95,83.0,90.0,"Drama, Horror, Mystery & Suspense",PG-13
RAMPAGE,120000000,101028233,2018,51,72.0,,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
I FEEL PRETTY,32000000,48795601,2018,36,34.0,110.0,Comedy,PG-13
AVENGERS: INFINITY WAR,300000000,678815482,2018,85,91.0,156.0,"Action & Adventure, Science Fiction & Fantasy",PG-13
OVERBOARD,12000000,50316123,2018,45,74.0,112.0,Comedy,PG
OVERBOARD,12000000,50316123,2018,24,55.0,110.0,"Comedy, Romance",PG-13
BREAKING IN,6000000,46840590,2018,26,32.0,88.0,Mystery & Suspense,PG-13
LIFE OF THE PARTY,30000000,53059911,2018,38,39.0,105.0,Comedy,PG-13
DEADPOOL 2,110000000,324591735,2018,84,85.0,119.0,"Action & Adventure, Comedy",R
BOOK CLUB,10000000,68566296,2018,54,52.0,104.0,Comedy,PG-13
SLENDER MAN,10000000,30564825,2018,7,18.0,93.0,Horror,PG-13
SOLO: A STAR WARS STORY,275000000,213767512,2018,70,64.0,,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
HEREDITARY,10000000,44069456,2018,89,66.0,127.0,"Drama, Horror",R
ADRIFT,35000000,31445011,2018,71,61.0,102.0,"Art House & International, Drama",NR
ADRIFT,35000000,31445011,2018,70,65.0,120.0,"Drama, Romance",PG-13
JURASSIC WORLD: FALLEN KINGDOM,170000000,417719760,2018,48,49.0,129.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
OCEANS 8,70000000,140218711,2018,69,45.0,110.0,"Action & Adventure, Comedy",PG-13
SUPERFLY,16000000,20537137,2018,92,70.0,91.0,"Action & Adventure, Classics, Drama",R
SUPERFLY,16000000,20537137,2018,49,46.0,108.0,"Action & Adventure, Drama, Mystery & Suspense",R
INCREDIBLES 2,200000000,608581744,2018,94,84.0,118.0,"Action & Adventure, Animation, Kids & Family",PG
TAG,28000000,54730625,2018,56,56.0,,Comedy,R
HOTEL TRANSYLVANIA 3: SUMMER VACATION,65000000,167500092,2018,62,48.0,97.0,"Animation, Comedy, Kids & Family",PG
SICARIO: DAY OF THE SOLDADO,35000000,50065850,2018,63,65.0,122.0,"Action & Adventure, Drama",R
UNCLE DREW,18000000,42469946,2018,61,48.0,103.0,Comedy,PG-13
ANT-MAN AND THE WASP,130000000,216648740,2018,88,76.0,118.0,"Action & Adventure, Comedy, Science Fiction & Fantasy",PG-13
THE FIRST PURGE,13000000,69488745,2018,54,28.0,,Horror,R
SKYSCRAPER,125000000,68420120,2018,47,64.0,103.0,"Action & Adventure, Drama",PG-13
EIGHTH GRADE,2000000,13539710,2018,99,83.0,94.0,Comedy,R
THE EQUALIZER 2,76000000,102084362,2018,52,61.0,129.0,"Action & Adventure, Mystery & Suspense",R
TEEN TITANS GO! TO THE MOVIES,10000000,29790236,2018,91,72.0,92.0,"Action & Adventure, Animation, Kids & Family",PG
CHRISTOPHER ROBIN,75000000,99215042,2018,73,83.0,120.0,"Action & Adventure, Comedy, Kids & Family",PG
THE DARKEST MINDS,34000000,12695691,2018,16,73.0,105.0,"Mystery & Suspense, Science Fiction & Fantasy",PG-13
THE MEG,178000000,145443742,2018,46,43.0,114.0,"Action & Adventure, Horror, Science Fiction & Fantasy",PG-13
BLACKKKLANSMAN,15000000,49275340,2018,96,82.0,135.0,"Comedy, Drama",R
CRAZY RICH ASIANS,30000000,174532921,2018,91,76.0,120.0,Comedy,PG-13
ALPHA,51000000,35851379,2018,80,70.0,97.0,"Action & Adventure, Drama, Mystery & Suspense",PG-13
MILE 22,35000000,36108758,2018,23,44.0,90.0,Action & Adventure,R
THE NUN,22000000,117450119,2018,26,35.0,96.0,Horror,R
PEPPERMINT,25000000,35418723,2018,12,72.0,102.0,"Action & Adventure, Mystery & Suspense",R
THE PREDATOR,87500000,51024708,2018,32,34.0,,"Action & Adventure, Horror, Science Fiction & Fantasy",R
A SIMPLE FAVOR,20000000,53548586,2018,85,73.0,116.0,Mystery & Suspense,R
WHITE BOY RICK,30000000,24004833,2018,59,50.0,111.0,Drama,R
THE HOUSE WITH A CLOCK IN ITS WALLS,40000000,68549695,2018,66,45.0,104.0,"Comedy, Kids & Family, Science Fiction & Fantasy",PG
SMALLFOOT,80000000,83240103,2018,76,62.0,109.0,"Action & Adventure, Animation, Comedy, Kids & Family",PG
NIGHT SCHOOL,29000000,77339130,2018,27,37.0,111.0,Comedy,PG-13
BAD TIMES AT THE EL ROYALE,32000000,17839115,2018,75,74.0,140.0,Mystery & Suspense,R
HELL FEST,5500000,11107431,2018,42,41.0,105.0,Horror,R
VENOM,115000000,213511408,2018,43,31.0,93.0,"Cult Movies, Horror, Mystery & Suspense",R
VENOM,115000000,213511408,2018,11,21.0,85.0,"Horror, Mystery & Suspense",R
VENOM,115000000,213511408,2018,29,80.0,112.0,"Action & Adventure, Drama, Science Fiction & Fantasy",PG-13
A STAR IS BORN,36000000,215288866,2018,100,77.0,111.0,"Classics, Drama",PG
A STAR IS BORN,36000000,215288866,2018,98,82.0,175.0,"Classics, Drama, Musical & Performing Arts",PG
A STAR IS BORN,36000000,215288866,2018,36,64.0,141.0,"Drama, Musical & Performing Arts, Romance",R
A STAR IS BORN,36000000,215288866,2018,90,79.0,135.0,Drama,R
THE HATE U GIVE,23000000,29719483,2018,97,82.0,132.0,Drama,PG-13
GOOSEBUMPS 2: HAUNTED HALLOWEEN,35000000,46697321,2018,48,40.0,100.0,"Comedy, Horror, Kids & Family",PG
FIRST MAN,60000000,44936545,2018,87,67.0,138.0,Drama,PG-13
THE GIRL IN THE SPIDERS WEB,43000000,14828555,2018,40,36.0,,Drama,R
BOHEMIAN RHAPSODY,55000000,216303339,2018,61,86.0,134.0,Drama,PG-13
THE NUTCRACKER AND THE FOUR REALMS,132000000,54858851,2018,33,33.0,99.0,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",PG
NOBODYS FOOL,19000000,31713110,2018,91,81.0,110.0,"Comedy, Drama",R
NOBODYS FOOL,19000000,31713110,2018,23,36.0,110.0,Comedy,R
DR. SEUSS THE GRINCH,75000000,270620950,2018,59,51.0,86.0,"Animation, Kids & Family, Science Fiction & Fantasy",PG
WIDOWS,40000000,42402632,2018,91,61.0,128.0,Drama,R
FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD,200000000,159555901,2018,37,55.0,134.0,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",PG-13
GREEN BOOK,23000000,85080171,2018,78,91.0,130.0,Drama,PG-13
INSTANT FAMILY,48000000,67363237,2018,82,81.0,117.0,Comedy,PG-13
RALPH BREAKS THE INTERNET,175000000,201091711,2018,88,65.0,114.0,"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",PG
CREED II,50000000,115715889,2018,84,80.0,130.0,"Action & Adventure, Drama, Sports & Fitness",PG-13
THE FAVOURITE,15000000,34366783,2018,93,68.0,119.0,Drama,R
ON THE BASIS OF SEX,20000000,24622687,2018,74,75.0,120.0,Drama,PG-13
THE POSSESSION OF HANNAH GRACE,6000000,14836174,2018,19,28.0,,"Horror, Mystery & Suspense",R
